OBJECTID,ROAD_PT_ID,LON_pt,LAT_pt,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,F_ELEV,T_ELEV,RD_SEG_ID,ORIG_FID,LIQ_Class,PGA_mean_log,PGA_sigma_log,BLDG_ID,BLDG_EWd,BLDG_sigmaEWd,BLDG_CLASS,BLDG_collapse_m,BLDG_collapse_b,BLDG_Dist_bld,BLDG_ID_bld,BR_CLASS,BR_logmean,BR_logsigma,LS_areaYN,LS_ID_fface,LS_Dist_fface,LS_H_fface,LS_Slope,CULV_ID,CULV_MnPGD,CULV_Y_N,RW_ID,RW_PGA,RW_sd,RW_CLASS,PGA25,PGA100,PGA500,PGA1000,PGA2500,LAN_SU_ID,LAN_LP25_max,LAN_LP100_max,LAN_LP500_max,LAN_LP1000_max,LAN_LP2500_max,LAN_RO_Vol,LAN_RO_V_1,LAN_RO_V_2,LAN_RO_V_3,LAN_RO_V_4,LAN_RO_V_5,LAN_VolCla
374,374,176.9046978,-39.48700777,48677925,5122,residential,Burns Road,,B,50,0,F,F,0,0,374,374,NoLiq,-0.899181891,0.712407263,1803457,3.64238566,1.638070002,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
375,375,176.9050524,-39.48736017,48677925,5122,residential,Burns Road,,B,50,0,F,F,0,0,375,375,NoLiq,-0.899181891,0.712407263,1803457,3.64238566,1.638070002,TWL5S,,,46.43417482,38,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
376,376,176.9052341,-39.48778455,48677925,5122,residential,Burns Road,,B,50,0,F,F,0,0,376,376,NoLiq,-0.85279219,0.729952903,1803457,3.64238566,1.638070002,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
377,377,176.9053342,-39.48822764,48677925,5122,residential,Burns Road,,B,50,0,F,F,0,0,377,377,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
378,378,176.9054132,-39.48857698,48677925,5122,residential,Burns Road,,B,50,0,F,F,0,0,378,378,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,38.79706507,27,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
379,379,176.90265,-39.49164016,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,379,379,NoLiq,-0.881687663,0.745895958,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,Yes,No,No,No,4
380,380,176.9020729,-39.49159441,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,380,380,NoLiq,-0.881687663,0.745895958,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,39,0.001944514,0.002410969,0.003691222,0.004794259,0.007394596,No,No,Yes,No,No,No,3
381,381,176.9014959,-39.49155954,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,381,381,NoLiq,-0.881687663,0.745895958,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,35,0.002424439,0.003005674,0.004600266,0.005973321,0.009207247,No,No,No,No,No,No,3
382,382,176.9009424,-39.49142171,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,382,382,NoLiq,-0.830277892,0.753253161,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,39,0.001944514,0.002410969,0.003691222,0.004794259,0.007394596,No,No,No,No,No,No,3
383,383,176.9003785,-39.49138854,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,383,383,NoLiq,-0.830277892,0.753253161,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,38,0.00515452,0.006386075,0.00975651,0.01264901,0.019426472,No,No,No,No,No,No,3
384,384,176.8998873,-39.49162394,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,384,384,NoLiq,-0.830277892,0.753253161,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,38,0.00515452,0.006386075,0.00975651,0.01264901,0.019426472,No,No,No,No,No,No,3
385,385,176.8994487,-39.49185081,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,385,385,NoLiq,-0.917877897,0.734211685,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,38,0.00515452,0.006386075,0.00975651,0.01264901,0.019426472,Yes,Yes,Yes,No,No,No,3
386,386,176.8993262,-39.48999511,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,386,386,NoLiq,-0.830277892,0.753253161,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,23,0.006442667,0.007979528,0.012180643,0.015780369,0.024194531,No,No,No,No,No,No,4
387,387,176.8996629,-39.48964229,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,387,387,NoLiq,-0.858711034,0.744556841,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,23,0.006442667,0.007979528,0.012180643,0.015780369,0.024194531,No,No,No,No,No,No,4
388,388,176.9001676,-39.48942721,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,388,388,NoLiq,-0.858711034,0.744556841,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,23,0.006442667,0.007979528,0.012180643,0.015780369,0.024194531,No,No,No,No,No,No,4
389,389,176.9003353,-39.48906277,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,389,389,NoLiq,-0.858711034,0.744556841,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,23,0.006442667,0.007979528,0.012180643,0.015780369,0.024194531,No,No,No,No,No,No,4
390,390,176.8992904,-39.4916041,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,390,390,NoLiq,-0.830277892,0.753253161,1801146,3.628611377,1.628139861,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,36,0.003084383,0.003823227,0.005849007,0.007591935,0.011691864,No,No,No,No,No,No,2
391,391,176.8996057,-39.49124371,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,391,391,NoLiq,-0.830277892,0.753253161,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,36,0.003084383,0.003823227,0.005849007,0.007591935,0.011691864,Yes,Yes,No,No,No,No,2
392,392,176.8996816,-39.49080677,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,392,392,NoLiq,-0.830277892,0.753253161,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,36,0.003084383,0.003823227,0.005849007,0.007591935,0.011691864,Yes,Yes,No,No,No,No,2
393,393,176.8994156,-39.49041722,48677926,5115,tertiary,Spencer Road,,B,50,0,F,F,0,0,393,393,NoLiq,-0.830277892,0.753253161,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,23,0.006442667,0.007979528,0.012180643,0.015780369,0.024194531,No,No,No,No,No,No,4
394,394,176.9037303,-39.4935729,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,394,394,E,-0.892273352,0.754988047,1800589,3.692246231,1.674297625,CTL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,No,No,No,No,4
395,395,176.903577,-39.49313898,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,395,395,E,-0.892273352,0.754988047,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,No,No,No,No,4
396,396,176.903453,-39.49277699,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,396,396,NoLiq,-0.892273352,0.754988047,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,No,No,No,No,4
397,397,176.9033565,-39.49240989,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,397,397,NoLiq,-0.892273352,0.754988047,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,42,0.00371591,0.004605334,0.007042599,0.009137926,0.014060916,No,No,No,No,No,No,3
398,398,176.9032263,-39.49197457,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,398,398,NoLiq,-0.892273352,0.754988047,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,Yes,No,Yes,No,4
399,399,176.9030202,-39.49172369,48677929,5115,tertiary,Chaucer Road South,,B,50,0,F,F,0,0,399,399,NoLiq,-0.871599224,0.754127317,1801081,3.648793127,1.642700773,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,Yes,Yes,Yes,Yes,Yes,No,4
400,400,176.9092785,-39.48608401,48677930,5122,residential,Harvey Road,,B,50,0,F,F,0,0,400,400,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
401,401,176.9098463,-39.48605409,48677930,5122,residential,Harvey Road,,B,50,0,F,F,0,0,401,401,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
402,402,176.9104224,-39.48600096,48677930,5122,residential,Harvey Road,,B,50,0,F,F,0,0,402,402,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
403,403,176.9108283,-39.48599994,48677930,5122,residential,Harvey Road,,B,50,0,F,F,0,0,403,403,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
404,404,176.9109262,-39.48623776,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,404,404,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,43.11247641,61,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
405,405,176.9110696,-39.48665468,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,405,405,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,10.11716745,61,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
406,406,176.9115018,-39.48693312,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,406,406,NoLiq,-0.87632348,0.743507861,1804562,3.716302769,1.691934571,TWL7S,,,47.15485358,61,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
407,407,176.911814,-39.48713419,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,407,407,NoLiq,-0.87632348,0.743507861,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,No,No,No,No,No,No,3
408,408,176.912062,-39.48672497,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,408,408,NoLiq,-0.87632348,0.743507861,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,Yes,Yes,Yes,No,No,No,3
409,409,176.9121674,-39.48628417,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,409,409,NoLiq,-0.87632348,0.743507861,1802961,3.452583748,1.50421489,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,22,0.002534926,0.003142566,0.004809431,0.006244525,0.009623849,Yes,Yes,Yes,No,No,No,3
410,410,176.9124661,-39.48597441,48677931,5122,residential,Sealy Road,,B,50,0,F,F,0,0,410,410,NoLiq,-0.87632348,0.743507861,1802961,3.452583748,1.50421489,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,11,0.003267252,0.004049724,0.006194768,0.008039897,0.012378723,No,No,No,No,No,No,3
411,411,176.9028119,-39.48902741,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,411,411,NoLiq,-0.909018869,0.735137882,1802510,3.869665107,1.806779878,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,No,No,No,No,4
412,412,176.9033855,-39.48896205,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,412,412,NoLiq,-0.867630283,0.734595876,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,31,0.004996227,0.006190197,0.009458235,0.0122634,0.01883821,No,No,No,No,No,No,4
413,413,176.9037831,-39.48891554,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,413,413,NoLiq,-0.867630283,0.734595876,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
414,414,176.9057275,-39.48866891,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,414,414,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,15.89438076,27,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
415,415,176.9061854,-39.48861141,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,415,415,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,32.43729078,27,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
416,416,176.9046212,-39.48880931,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,416,416,NoLiq,-0.867630283,0.734595876,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
417,417,176.9051743,-39.48873886,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,417,417,NoLiq,-0.867630283,0.734595876,1802776,3.588260478,1.599244578,TWL5S,,,49.99063971,27,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
418,418,176.9041142,-39.4888742,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,418,418,NoLiq,-0.867630283,0.734595876,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
419,419,176.9066431,-39.48855318,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,419,419,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,29,0.005846423,0.00724209,0.011059293,0.014332421,0.021991804,No,No,No,No,No,No,4
420,420,176.907216,-39.48847974,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,420,420,NoLiq,-0.85279219,0.729952903,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
421,421,176.9077002,-39.4884161,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,421,421,NoLiq,-0.891871282,0.741876724,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
422,422,176.9092262,-39.48785387,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,422,422,NoLiq,-0.900085946,0.744011736,1804190,3.440471919,1.495891173,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
423,423,176.9094024,-39.48743404,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,423,423,NoLiq,-0.907153482,0.771657319,1804190,3.440471919,1.495891173,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
424,424,176.9092639,-39.48700131,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,424,424,NoLiq,-0.907153482,0.771657319,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
425,425,176.9091405,-39.4866358,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,425,425,NoLiq,-0.917480717,0.770529911,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,137,0.9,0.6,2,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
426,426,176.9086463,-39.48820128,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,426,426,NoLiq,-0.891871282,0.741876724,1804190,3.440471919,1.495891173,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
427,427,176.9089518,-39.48804282,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,427,427,NoLiq,-0.891871282,0.741876724,1804190,3.440471919,1.495891173,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
428,428,176.908138,-39.48833716,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,428,428,NoLiq,-0.891871282,0.741876724,1802776,3.588260478,1.599244578,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,16,0.001860749,0.002307157,0.003532482,0.004588298,0.007077712,No,No,No,No,No,No,3
429,429,176.9090486,-39.4863613,48677932,5115,tertiary,Napier Terrace,,B,50,0,F,F,0,0,429,429,NoLiq,-0.917480717,0.770529911,1804562,3.716302769,1.691934571,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,13,0.001206514,0.001496202,0.002291818,0.002977925,0.004597659,No,No,No,No,No,No,2
430,430,176.9175431,-39.47884717,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,430,430,NoLiq,-0.886522061,0.748717541,,,,,,,999,999,,,,,923,207.0692088,6.8,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,No,No,No,No,No,No,5
431,431,176.9170953,-39.47897194,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,431,431,NoLiq,-0.897740975,0.750059403,,,,,,,999,999,,,,,923,236.0271546,6.8,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
432,432,176.917481,-39.47918119,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,432,432,NoLiq,-0.886522061,0.748717541,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
433,433,176.9180356,-39.47922249,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,433,433,NoLiq,-0.886522061,0.748717541,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,923,226.6941745,6.8,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
434,434,176.9182911,-39.47962432,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,434,434,NoLiq,-0.886522061,0.748717541,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,No,No,No,No,No,No,5
435,435,176.9185936,-39.47999212,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,435,435,NoLiq,-0.868713105,0.721591581,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
436,436,176.918687,-39.48039765,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,436,436,NoLiq,-0.868713105,0.721591581,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,924,225.2976764,5,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
437,437,176.9191962,-39.48053953,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,437,437,NoLiq,-0.868713105,0.721591581,1805234,3.591293317,1.601406314,TWL5S,,,22.53330553,78,,,,,924,179.6303358,5,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,Yes,Yes,Yes,Yes,Yes,Yes,5
438,438,176.919712,-39.4804304,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,438,438,NoLiq,-0.872538441,0.720451423,1805234,3.591293317,1.601406314,TWL5S,,,28.43016277,78,,,,,924,138.243449,5,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,No,No,No,No,No,No,5
439,439,176.9195459,-39.48077808,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,439,439,NoLiq,-0.872538441,0.720451423,1805234,3.591293317,1.601406314,TWL5S,,,5.463606317,78,,,,,924,147.4568831,5,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,No,No,No,No,No,No,5
440,440,176.919061,-39.48102291,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,440,440,NoLiq,-0.868713105,0.721591581,1805234,3.591293317,1.601406314,TWL5S,,,39.50092786,78,,,,,924,187.1120705,5,,,,,,,,,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,4,0.023842474,0.029150262,0.043161321,0.054918945,0.082570933,No,No,No,No,No,No,5
441,441,176.9184921,-39.48108875,48677933,5122,residential,Lighthouse Road,,B,50,0,F,F,0,0,441,441,NoLiq,-0.868713105,0.721591581,1805234,3.591293317,1.601406314,TWL5S,,,999,999,,,,,924,235.4054313,5,,,,,190,0.7,0.6,1,0.069171365,0.14529325,0.297590493,0.398047054,0.576721,6,0.005924955,0.007273685,0.010887698,0.0139821,0.021490877,No,No,No,No,No,No,4
